ELECTION_DATE,ELECTION_NAME,COUNTY_ID,COUNTY_NAME,BALLOT_MEASURE_ID,BALLOT_MEASURE_NAME,BALLOT_MEASURE_TITLE,YES_COUNT,NO_COUNT
11/08/2016,2016 Presidential General,57,Yolo,66,Proposition 66,Death Penalty Procedure Time Limits,"35,380","40,982"
11/08/2016,2016 Presidential General,57,Yolo,67,Proposition 67,Ban on Single-use Plastic Bags,"48,091","32,644"
11/08/2016,2016 Presidential General,58,Yuba,51,Proposition 51,K-12 and Community College Facilities,"10,069","12,327"
11/08/2016,2016 Presidential General,58,Yuba,52,Proposition 52,Medi-Cal Hospital Fee Program,"13,009","9,196"
11/08/2016,2016 Presidential General,58,Yuba,53,Proposition 53,Voter Approval of Revenue Bonds,"12,393","9,578"
11/08/2016,2016 Presidential General,58,Yuba,54,Proposition 54,Legislative Procedure Requirements,"14,305","7,658"
11/08/2016,2016 Presidential General,58,Yuba,55,Proposition 55,Tax Extension for Education and Healthcare,"11,745","10,509"
11/08/2016,2016 Presidential General,58,Yuba,56,Proposition 56,Cigarette Tax,"10,020","12,703"
11/08/2016,2016 Presidential General,58,Yuba,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"11,479","10,845"
11/08/2016,2016 Presidential General,58,Yuba,58,Proposition 58,English Proficiency. Multilingual Education.,"14,568","7,762"
11/08/2016,2016 Presidential General,58,Yuba,59,Proposition 59,Corporate Political Spending Advisory Question,"8,928","12,646"
11/08/2016,2016 Presidential General,58,Yuba,60,Proposition 60,Adult Film Condom Requirements,"9,547","12,284"
11/08/2016,2016 Presidential General,58,Yuba,61,Proposition 61,State Prescription Drug Purchase Standards,"7,944","14,198"
11/08/2016,2016 Presidential General,58,Yuba,62,Proposition 62,Repeal of Death Penalty,"6,266","15,926"
11/08/2016,2016 Presidential General,58,Yuba,63,Proposition 63,Firearms and Ammunition Sales,"7,510","14,928"
11/08/2016,2016 Presidential General,58,Yuba,64,Proposition 64,Marijuana Legalization,"10,720","11,949"
11/08/2016,2016 Presidential General,58,Yuba,65,Proposition 65,Carryout Bag Charges,"7,770","14,360"
11/08/2016,2016 Presidential General,58,Yuba,66,Proposition 66,Death Penalty Procedure Time Limits,"12,161","9,311"
11/08/2016,2016 Presidential General,58,Yuba,67,Proposition 67,Ban on Single-use Plastic Bags,"7,368","14,902"
11/08/2016,2016 Presidential General,59,State Totals,51,Proposition 51,K-12 and Community College Facilities,"7,516,142","6,104,294"
11/08/2016,2016 Presidential General,59,State Totals,52,Proposition 52,Medi-Cal Hospital Fee Program,"9,427,714","4,026,710"
11/08/2016,2016 Presidential General,59,State Totals,53,Proposition 53,Voter Approval of Revenue Bonds,"6,508,909","6,660,555"
11/08/2016,2016 Presidential General,59,State Totals,54,Proposition 54,Legislative Procedure Requirements,"8,607,266","4,559,903"
11/08/2016,2016 Presidential General,59,State Totals,55,Proposition 55,Tax Extension for Education and Healthcare,"8,594,273","4,988,329"
11/08/2016,2016 Presidential General,59,State Totals,56,Proposition 56,Cigarette Tax,"8,980,448","4,957,994"
11/08/2016,2016 Presidential General,59,State Totals,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"8,790,723","4,847,354"
11/08/2016,2016 Presidential General,59,State Totals,58,Proposition 58,English Proficiency. Multilingual Education.,"9,994,454","3,598,855"
11/08/2016,2016 Presidential General,59,State Totals,59,Proposition 59,Corporate Political Spending Advisory Question,"6,845,943","6,027,084"
11/08/2016,2016 Presidential General,59,State Totals,60,Proposition 60,Adult Film Condom Requirements,"6,168,388","7,146,039"
11/08/2016,2016 Presidential General,59,State Totals,61,Proposition 61,State Prescription Drug Purchase Standards,"6,254,342","7,109,642"
11/08/2016,2016 Presidential General,59,State Totals,62,Proposition 62,Repeal of Death Penalty,"6,361,788","7,218,625"
11/08/2016,2016 Presidential General,59,State Totals,63,Proposition 63,Firearms and Ammunition Sales,"8,663,159","5,070,772"
11/08/2016,2016 Presidential General,59,State Totals,64,Proposition 64,Marijuana Legalization,"7,979,041","5,987,020"
11/08/2016,2016 Presidential General,59,State Totals,65,Proposition 65,Carryout Bag Charges,"6,222,547","7,276,478"
11/08/2016,2016 Presidential General,59,State Totals,66,Proposition 66,Death Penalty Procedure Time Limits,"6,626,159","6,333,731"
11/08/2016,2016 Presidential General,59,State Totals,67,Proposition 67,Ban on Single-use Plastic Bags,"7,228,900","6,340,322"
